SuburbClass,Price,Rooms,Bedroom2,Bathroom,Car,Distance,YearBuilt
1,1652000.0,3,3.0,1.0,2.0,5.2,1921.0
1,1210000.0,3,3.0,1.0,0.0,5.2,1900.0
1,1115000.0,3,3.0,1.0,1.0,5.2,1925.0
1,1260000.0,3,3.0,2.0,1.0,5.2,1910.0
1,1210000.0,4,4.0,2.0,1.0,5.2,2009.0
1,1200000.0,3,3.0,1.0,1.0,5.2,1927.0
1,1385000.0,4,4.0,2.0,4.0,5.2,1950.0
1,981000.0,3,3.0,2.0,1.0,5.2,2012.0
1,1900000.0,4,4.0,3.0,2.0,5.2,2012.0
1,600000.0,2,2.0,1.0,1.0,5.2,2011.0
1,884000.0,2,2.0,1.0,0.0,5.2,1890.0
1,955000.0,2,2.0,1.0,0.0,5.2,1880.0
2,1310000.0,4,4.0,1.0,2.0,4.5,1930.0
2,1283000.0,2,2.0,1.0,1.0,4.5,1910.0
2,1015000.0,2,2.0,1.0,0.0,4.5,1890.0
2,1500000.0,3,3.0,1.0,3.0,4.5,1940.0
2,670000.0,3,3.0,1.0,2.0,5.9,2000.0
2,825000.0,2,2.0,1.0,0.0,5.9,1950.0
2,645000.0,3,3.0,3.0,1.0,5.9,2008.0
2,1220000.0,3,3.0,1.0,1.0,5.9,1940.0
2,1100000.0,3,3.0,2.0,1.0,5.9,1900.0
2,670000.0,3,3.0,1.0,2.0,5.9,2010.0
2,545000.0,2,2.0,1.0,1.0,5.9,1970.0
2,1205000.0,4,4.0,2.0,2.0,5.9,1980.0
1,599900.0,2,2.0,1.0,2.0,11.8,1970.0
1,910000.0,4,4.0,2.0,2.0,11.8,2000.0
1,1100000.0,3,3.0,2.0,3.0,11.8,1970.0
1,1730000.0,5,5.0,4.0,4.0,11.8,1955.0
1,1591000.0,6,6.0,2.0,2.0,11.7,1950.0
1,975000.0,3,3.0,2.0,2.0,11.7,2012.0
1,1815000.0,2,1.0,1.0,1.0,11.7,1960.0
1,1590000.0,3,3.0,2.0,4.0,11.7,1950.0
1,1601000.0,4,4.0,2.0,1.0,11.7,1940.0
1,1225000.0,5,5.0,1.0,2.0,11.7,1960.0
1,1930000.0,3,3.0,1.0,2.0,7.8,1920.0
1,2216000.0,4,4.0,2.0,0.0,7.8,1930.0
1,2110000.0,4,4.0,1.0,3.0,7.8,1910.0
1,1900000.0,2,2.0,1.0,3.0,7.8,1960.0
1,1620000.0,3,3.0,2.0,2.0,7.8,2000.0
1,3550000.0,4,4.0,2.0,1.0,7.8,1890.0
1,1905000.0,3,3.0,1.0,2.0,7.8,1890.0
1,2990000.0,4,4.0,2.0,2.0,7.8,1997.0
1,3115000.0,5,5.0,3.0,0.0,9.0,1920.0
1,8000000.0,5,5.0,5.0,4.0,9.0,1880.0
1,3450000.0,4,4.0,2.0,1.0,3.2,1905.0
1,1201000.0,4,4.0,2.0,2.0,11.4,2000.0
1,1200000.0,3,3.0,2.0,2.0,11.4,1930.0
1,1667000.0,4,4.0,2.0,2.0,11.4,1920.0
1,1350000.0,3,3.0,2.0,1.0,9.3,1925.0
2,905000.0,3,3.0,1.0,2.0,13.6,1955.0
2,820000.0,3,3.0,2.0,2.0,13.6,2012.0
1,1500000.0,3,3.0,1.0,1.0,3.4,1900.0
1,1250000.0,2,2.0,1.0,0.0,3.4,1890.0
1,1652500.0,3,3.0,1.0,0.0,3.4,1904.0
2,930000.0,2,2.0,1.0,0.0,7.8,1920.0
2,781000.0,2,2.0,1.0,1.0,7.8,2014.0
2,677776.0,2,2.0,1.0,2.0,7.8,1980.0
2,680000.0,4,4.0,2.0,1.0,7.8,2006.0
2,824000.0,3,3.0,1.0,2.0,7.8,1990.0
2,1020000.0,3,3.0,2.0,0.0,7.8,1920.0
2,1500000.0,4,4.0,2.0,1.0,7.8,1910.0
2,1005000.0,4,4.0,2.0,1.0,7.8,1900.0
2,901000.0,4,4.0,2.0,1.0,7.8,1950.0
2,990000.0,3,3.0,1.0,3.0,7.8,1930.0
2,1455000.0,6,6.0,3.0,4.0,7.8,1997.0
2,1250000.0,3,3.0,2.0,2.0,7.8,1900.0
2,1790000.0,5,5.0,3.0,2.0,7.8,1920.0
2,720000.0,3,3.0,2.0,2.0,7.8,2016.0
2,720000.0,3,3.0,2.0,2.0,7.8,2016.0
2,1308000.0,3,3.0,1.0,2.0,1.6,1990.0
2,945000.0,2,2.0,1.0,1.0,1.6,1880.0
2,888000.0,2,2.0,1.0,0.0,1.6,1900.0
1,1350000.0,3,3.0,1.0,1.0,2.5,1900.0
1,1480000.0,4,4.0,2.0,2.0,13.9,1965.0
1,1300000.0,4,4.0,2.0,2.0,13.9,1970.0
1,1400000.0,4,4.0,2.0,2.0,13.9,1980.0
1,1100000.0,4,4.0,3.0,2.0,13.9,1965.0
1,1090000.0,4,4.0,3.0,2.0,13.9,1995.0
1,1355000.0,3,3.0,1.0,1.0,13.9,1965.0
1,1652000.0,5,5.0,2.0,1.0,8.0,1920.0
1,1131000.0,3,3.0,1.0,1.0,8.0,1900.0
1,960000.0,3,3.0,2.0,1.0,8.0,1990.0
1,350000.0,1,1.0,1.0,1.0,8.0,1970.0
1,1500000.0,3,3.0,1.0,2.0,5.8,1925.0
3,660000.0,3,3.0,1.0,2.0,12.4,1960.0
3,741000.0,3,3.0,1.0,3.0,12.4,1960.0
3,1000000.0,3,3.0,1.0,2.0,12.4,1960.0
3,543500.0,3,3.0,3.0,3.0,12.4,2011.0
1,846000.0,2,2.0,1.0,0.0,3.5,1880.0
1,1802500.0,2,2.0,2.0,1.0,3.5,1880.0
1,1055000.0,2,2.0,1.0,0.0,3.5,1910.0
2,1250000.0,3,3.0,2.0,2.0,4.4,2002.0
2,953000.0,2,2.0,1.0,0.0,4.4,1930.0
2,940000.0,3,3.0,1.0,1.0,4.4,1940.0
2,1550000.0,5,5.0,1.0,1.0,4.4,1915.0
2,1085000.0,3,3.0,1.0,1.0,4.4,1991.0
2,1060000.0,2,2.0,1.0,0.0,4.4,1890.0
2,917000.0,3,3.0,1.0,0.0,4.4,1890.0
2,885000.0,2,2.0,1.0,0.0,6.4,1890.0
2,485000.0,2,2.0,2.0,1.0,6.4,2011.0
2,760000.0,3,3.0,1.0,1.0,6.4,2011.0
2,1270000.0,3,3.0,1.0,1.0,6.4,1913.0
2,871000.0,3,3.0,1.0,1.0,6.4,1900.0
2,882000.0,2,2.0,1.0,0.0,6.4,1900.0
2,895000.0,3,3.0,1.0,2.0,6.4,1920.0
1,1452000.0,3,3.0,2.0,2.0,9.2,1997.0
1,1800000.0,3,3.0,1.0,3.0,9.2,1950.0
1,1253000.0,3,3.0,2.0,2.0,9.2,1995.0
1,1950000.0,5,5.0,2.0,2.0,9.2,1920.0
1,1760000.0,4,4.0,3.0,3.0,9.2,1940.0
1,3310000.0,3,3.0,3.0,2.0,9.2,1988.0
1,1601000.0,3,3.0,1.0,2.0,9.2,1930.0
1,797000.0,2,2.0,1.0,2.0,9.2,1970.0
3,780000.0,3,3.0,1.0,2.0,13.0,1970.0
3,420000.0,2,2.0,2.0,1.0,13.0,2009.0
3,895000.0,3,3.0,1.0,2.0,13.0,1955.0
3,885000.0,3,3.0,1.0,2.0,13.0,1972.0
3,597500.0,3,3.0,1.0,2.0,13.0,1950.0
3,822000.0,3,3.0,1.0,2.0,13.0,1960.0
3,730000.0,3,3.0,2.0,4.0,13.0,1950.0
3,645000.0,5,5.0,1.0,1.0,13.0,2013.0
3,595000.0,3,3.0,1.0,2.0,13.0,2001.0
3,820000.0,3,3.0,1.0,1.0,13.0,1960.0
3,1050000.0,4,4.0,3.0,2.0,13.0,1970.0
3,705000.0,3,3.0,1.0,2.0,13.0,1960.0
3,680000.0,3,3.0,2.0,2.0,13.0,2014.0
3,935000.0,3,3.0,1.0,2.0,13.0,1960.0
3,720000.0,3,3.0,2.0,3.0,13.0,2013.0
3,740000.0,3,3.0,1.0,4.0,12.1,1960.0
1,2513000.0,3,3.0,2.0,1.0,13.7,1930.0
1,837000.0,2,2.0,2.0,1.0,13.7,2007.0
1,2500000.0,4,4.0,3.0,2.0,13.7,2008.0
1,1700000.0,3,3.0,1.0,2.0,4.6,1910.0
1,1800000.0,2,2.0,1.0,0.0,4.6,1900.0
1,1525000.0,3,3.0,1.0,0.0,4.6,1905.0
1,1985000.0,3,3.0,2.0,1.0,4.6,1910.0
1,1264000.0,3,3.0,2.0,2.0,7.5,2010.0
1,3600000.0,4,4.0,3.0,2.0,7.5,1988.0
1,1405000.0,3,3.0,2.0,2.0,7.5,1985.0
2,1450000.0,4,4.0,3.0,2.0,10.6,1967.0
2,1271000.0,3,3.0,2.0,2.0,10.6,2008.0
2,665000.0,2,2.0,1.0,1.0,10.5,1992.0
2,575000.0,3,3.0,1.0,2.0,10.5,1995.0
2,706000.0,4,4.0,1.0,2.0,10.5,1940.0
2,657000.0,3,3.0,1.0,1.0,10.5,1950.0
3,650000.0,2,2.0,1.0,2.0,9.4,1960.0
3,855000.0,3,3.0,1.0,2.0,9.4,1960.0
3,613000.0,2,2.0,1.0,0.0,9.4,1960.0
3,640000.0,3,3.0,1.0,2.0,9.4,1956.0
1,998000.0,3,3.0,2.0,2.0,13.0,2000.0
1,1340000.0,4,4.0,4.0,2.0,13.0,2006.0
1,980000.0,2,2.0,1.0,1.0,13.0,1896.0
1,990000.0,3,3.0,2.0,2.0,7.9,1940.0
1,1410000.0,4,4.0,2.0,1.0,7.9,1945.0
1,1650000.0,4,4.0,2.0,1.0,7.9,1910.0
1,1851000.0,3,3.0,2.0,2.0,7.9,1960.0
1,1060000.0,3,3.0,0.0,0.0,7.9,1980.0
1,2325000.0,5,5.0,3.0,2.0,9.0,2008.0
1,2400000.0,3,3.0,2.0,2.0,9.0,1950.0
3,646000.0,4,4.0,2.0,2.0,15.0,1980.0
2,843000.0,3,3.0,2.0,4.0,12.8,1980.0
2,835000.0,3,3.0,2.0,2.0,12.8,1980.0
2,635000.0,3,3.0,2.0,1.0,12.8,2015.0
2,745000.0,3,3.0,1.0,1.0,12.8,1980.0
2,941000.0,3,3.0,1.0,1.0,12.8,1965.0
1,3800000.0,5,5.0,5.0,3.0,5.6,1970.0
1,752000.0,3,3.0,2.0,2.0,5.6,1980.0
1,690000.0,3,3.0,1.0,2.0,5.6,1872.0
1,2600000.0,4,4.0,2.0,0.0,5.6,1920.0
1,4515000.0,5,5.0,4.0,2.0,5.6,2012.0
1,835000.0,3,3.0,2.0,2.0,5.6,2007.0
1,1402000.0,3,3.0,2.0,2.0,7.5,1950.0
2,1190000.0,3,3.0,1.0,1.0,7.8,1925.0
2,1205000.0,4,4.0,1.0,1.0,7.8,1960.0
2,860000.0,3,3.0,1.0,3.0,7.8,1940.0
3,680000.0,3,3.0,3.0,2.0,9.2,2012.0
3,472500.0,2,2.0,1.0,0.0,9.2,1990.0
3,675000.0,3,3.0,2.0,2.0,9.2,2016.0
3,930000.0,3,3.0,1.0,2.0,9.2,1955.0
1,2250000.0,3,3.0,2.0,2.0,7.4,2010.0
1,2250000.0,3,3.0,1.0,2.0,11.2,1950.0
1,3200000.0,4,4.0,2.0,2.0,11.2,1910.0
1,2020000.0,3,3.0,2.0,2.0,11.2,1915.0
1,1380000.0,4,4.0,2.0,2.0,11.2,2007.0
1,1715157.0,4,4.0,3.0,2.0,11.2,2008.0
1,1220000.0,3,3.0,1.0,2.0,11.2,1980.0
2,1620000.0,5,5.0,3.0,2.0,8.7,2001.0
2,1190000.0,4,4.0,3.0,2.0,8.7,2015.0
1,2100000.0,4,4.0,2.0,5.0,11.8,1950.0
1,2365000.0,4,4.0,2.0,2.0,11.8,1920.0
1,1040000.0,2,2.0,1.0,2.0,6.9,1920.0
1,1670000.0,3,3.0,2.0,2.0,6.9,1915.0
1,1940000.0,4,4.0,2.0,3.0,6.9,1920.0
1,1515000.0,4,4.0,2.0,3.0,6.9,1910.0
1,2300000.0,5,5.0,2.0,2.0,6.9,1930.0
1,970000.0,2,2.0,1.0,2.0,6.9,1900.0
1,1070000.0,3,3.0,1.0,2.0,6.9,1995.0
1,1240000.0,3,3.0,2.0,2.0,6.9,1880.0
1,955000.0,4,4.0,2.0,3.0,6.9,1910.0
1,1656000.0,4,4.0,2.0,2.0,12.1,1940.0
1,1255000.0,3,3.0,1.0,2.0,12.1,1950.0
2,1230000.0,4,4.0,2.0,1.0,8.4,1925.0
2,1560000.0,4,4.0,2.0,3.0,8.4,1940.0
2,975000.0,3,3.0,2.0,2.0,8.4,2010.0
2,1820000.0,5,5.0,2.0,7.0,8.4,1935.0
2,900000.0,3,3.0,2.0,2.0,8.4,2017.0
2,956000.0,4,4.0,2.0,4.0,8.4,1970.0
2,1650000.0,4,4.0,1.0,4.0,8.4,1930.0
2,2337000.0,4,4.0,2.0,3.0,8.4,1890.0
2,1075000.0,3,3.0,1.0,0.0,8.4,1950.0
2,810000.0,3,3.0,2.0,1.0,11.2,1955.0
2,800000.0,3,3.0,2.0,2.0,11.2,2015.0
1,695000.0,2,2.0,1.0,1.0,5.5,1975.0
1,1300000.0,3,3.0,1.0,0.0,5.5,1915.0
1,995000.0,2,2.0,1.0,2.0,5.5,2004.0
1,1750000.0,5,5.0,2.0,0.0,5.5,1900.0
1,1822000.0,4,4.0,1.0,8.0,5.5,1900.0
1,1050000.0,2,2.0,1.0,1.0,5.5,1925.0
1,1235000.0,3,3.0,1.0,1.0,5.5,1960.0
2,600000.0,2,2.0,1.0,1.0,11.5,2015.0
2,955000.0,3,3.0,1.0,2.0,11.5,1950.0
2,755000.0,3,3.0,2.0,1.0,11.5,2003.0
1,1615000.0,4,4.0,2.0,2.0,14.0,1920.0
1,1351000.0,5,5.0,3.0,2.0,14.0,1955.0
1,1600000.0,4,4.0,3.0,4.0,14.0,1950.0
1,1840000.0,4,4.0,2.0,2.0,14.0,1900.0
1,1300000.0,3,3.0,2.0,2.0,11.8,1927.0
1,2250000.0,5,5.0,2.0,2.0,11.8,1925.0
1,1425000.0,4,4.0,2.0,2.0,11.8,2000.0
1,2790000.0,3,3.0,2.0,1.0,2.6,1890.0
2,755000.0,3,3.0,2.0,2.0,9.9,1950.0
2,999000.0,2,2.0,1.0,1.0,9.9,1920.0
2,800000.0,4,4.0,1.0,1.0,9.9,1970.0
2,770000.0,4,4.0,1.0,2.0,9.9,1960.0
2,585000.0,3,3.0,1.0,1.0,9.9,2000.0
2,708000.0,3,3.0,1.0,2.0,9.9,1950.0
2,560000.0,3,3.0,2.0,1.0,9.9,2009.0
2,520000.0,2,2.0,1.0,1.0,9.9,2011.0
2,958000.0,5,5.0,2.0,2.0,9.9,1950.0
1,1400000.0,3,3.0,3.0,0.0,3.8,1910.0
1,801000.0,2,2.0,2.0,1.0,3.8,2012.0
1,2400000.0,3,3.0,2.0,2.0,3.8,1880.0
1,2700000.0,4,4.0,3.0,2.0,3.8,1900.0
1,860000.0,1,1.0,1.0,0.0,4.5,1905.0
2,1190000.0,3,3.0,2.0,2.0,8.8,1935.0
2,1121000.0,3,3.0,2.0,3.0,8.8,1925.0
2,917500.0,3,3.0,2.0,2.0,8.8,1965.0
2,800000.0,3,3.0,2.0,2.0,8.8,1940.0
2,1075000.0,4,4.0,1.0,2.0,8.8,1935.0
2,1000000.0,3,3.0,1.0,3.0,8.8,1950.0
2,1110000.0,4,4.0,1.0,2.0,8.8,1935.0
2,910000.0,3,3.0,1.0,1.0,8.8,1955.0
2,1108000.0,2,2.0,1.0,0.0,8.8,1940.0
2,690000.0,3,3.0,1.0,2.0,8.8,1960.0
2,630000.0,2,2.0,1.0,1.0,8.8,1955.0
2,1100000.0,3,3.0,2.0,4.0,8.8,1950.0
2,595000.0,3,3.0,1.0,1.0,11.2,1970.0
2,905000.0,4,4.0,2.0,2.0,11.2,1965.0
2,845000.0,5,5.0,2.0,2.0,11.2,1960.0
2,815000.0,3,3.0,2.0,2.0,11.2,2012.0
2,770000.0,4,4.0,3.0,3.0,11.2,1970.0
2,610000.0,3,3.0,1.0,2.0,11.2,1960.0
2,861500.0,2,2.0,1.0,1.0,11.2,1940.0
2,801000.0,3,3.0,1.0,1.0,11.2,1950.0
2,605000.0,3,3.0,1.0,2.0,11.2,1950.0
2,652000.0,2,2.0,2.0,2.0,11.2,2007.0
2,375000.0,2,2.0,1.0,1.0,11.2,1980.0
1,950000.0,2,2.0,1.0,1.0,2.6,2012.0
1,1214000.0,3,3.0,1.0,0.0,2.6,1900.0
1,1090000.0,2,2.0,2.0,1.0,2.6,2002.0
1,1785000.0,3,3.0,1.0,0.0,2.6,1958.0
1,1050000.0,2,2.0,1.0,0.0,2.6,1900.0
1,1052000.0,3,3.0,1.0,2.0,2.6,2010.0
1,3000000.0,3,3.0,2.0,7.0,2.6,2011.0
1,1330000.0,3,3.0,1.0,1.0,2.6,1900.0
1,911000.0,1,1.0,1.0,0.0,2.6,1900.0
2,665000.0,2,2.0,1.0,0.0,6.6,1900.0
2,950000.0,3,3.0,1.0,0.0,6.6,1920.0
1,2240000.0,3,3.0,2.0,1.0,2.1,1900.0
1,1100000.0,2,2.0,1.0,1.0,2.1,2004.0
1,1820000.0,3,3.0,1.0,1.0,2.1,1910.0
1,1024000.0,2,2.0,1.0,0.0,2.1,1880.0
1,1150000.0,2,2.0,1.0,1.0,2.1,1970.0
1,1214000.0,2,2.0,1.0,0.0,3.3,1900.0
1,1710000.0,2,2.0,2.0,0.0,3.3,1880.0
1,1120000.0,2,2.0,1.0,0.0,6.1,1930.0
1,1077000.0,2,2.0,1.0,1.0,6.1,1890.0
1,1301000.0,2,2.0,1.0,1.0,6.1,1910.0
1,1440000.0,2,2.0,1.0,2.0,6.1,1890.0
1,810000.0,4,4.0,1.0,1.0,9.7,1960.0
1,1021000.0,3,3.0,2.0,2.0,9.7,2014.0
1,910000.0,5,5.0,2.0,2.0,9.7,1965.0
1,995000.0,3,3.0,2.0,3.0,9.7,1940.0
2,940000.0,3,3.0,2.0,2.0,12.6,1950.0
2,726000.0,4,4.0,2.0,0.0,12.6,1950.0
2,990000.0,4,4.0,1.0,6.0,12.6,1950.0
2,841000.0,3,3.0,1.0,2.0,12.6,1960.0
2,710000.0,3,3.0,1.0,0.0,12.6,1950.0
2,840000.0,3,3.0,1.0,1.0,12.6,1930.0
3,775000.0,4,4.0,1.0,2.0,13.3,1980.0
3,490000.0,3,3.0,1.0,1.0,13.3,1960.0
3,716000.0,3,3.0,1.0,1.0,13.5,1975.0
3,515000.0,4,4.0,2.0,2.0,13.5,2006.0
3,530000.0,3,3.0,1.0,1.0,13.5,1970.0
3,685000.0,4,4.0,2.0,2.0,13.5,1967.0
3,521000.0,3,3.0,3.0,2.0,13.5,2008.0
3,571000.0,3,3.0,1.0,1.0,13.5,1950.0
1,1525000.0,3,3.0,2.0,2.0,11.2,2013.0
1,1260000.0,2,2.0,1.0,0.0,11.2,1910.0
1,2360000.0,4,4.0,2.0,2.0,11.2,1930.0
1,1250000.0,2,2.0,2.0,1.0,11.2,1980.0
1,1600000.0,4,4.0,1.0,2.0,11.2,1886.0
1,2370000.0,4,4.0,3.0,2.0,11.2,1900.0
1,940000.0,3,3.0,2.0,3.0,13.8,2011.0
1,1195000.0,3,3.0,1.0,2.0,6.5,1930.0
1,865000.0,3,3.0,2.0,2.0,6.5,2000.0
1,998000.0,3,3.0,2.0,1.0,6.5,2001.0
1,1346000.0,3,3.0,2.0,2.0,6.5,1918.0
1,1275000.0,3,3.0,1.0,2.0,6.5,1950.0
1,960000.0,2,2.0,2.0,2.0,6.5,2007.0
1,1260000.0,2,2.0,1.0,0.0,6.5,1910.0
1,1100000.0,2,3.0,1.0,1.0,6.5,1930.0
2,1155000.0,4,4.0,2.0,3.0,13.8,1950.0
2,826000.0,5,5.0,1.0,2.0,14.9,1970.0
2,761000.0,4,4.0,1.0,2.0,14.9,1956.0
2,932500.0,4,4.0,2.0,2.0,14.9,1950.0
2,1435000.0,4,4.0,2.0,2.0,8.2,1915.0
2,470000.0,2,2.0,1.0,1.0,8.2,1975.0
2,502000.0,2,2.0,1.0,1.0,8.2,2011.0
2,650000.0,2,2.0,1.0,1.0,8.2,1950.0
2,970000.0,4,4.0,1.0,2.0,8.2,1940.0
2,1325000.0,4,4.0,2.0,4.0,8.2,1930.0
2,888000.0,2,2.0,1.0,2.0,8.2,1945.0
2,935000.0,3,3.0,1.0,2.0,8.2,1925.0
1,2165000.0,4,4.0,2.0,2.0,8.0,1910.0
1,1245000.0,3,3.0,2.0,2.0,8.0,1980.0
1,2075000.0,4,4.0,3.0,2.0,8.0,2009.0
1,1150000.0,3,3.0,1.0,0.0,8.0,1900.0
1,2040000.0,5,5.0,3.0,2.0,8.0,1997.0
1,1200000.0,4,4.0,3.0,2.0,8.0,2006.0
2,990000.0,3,3.0,1.0,2.0,7.0,1940.0
2,470000.0,2,2.0,1.0,1.0,7.0,1965.0
2,2035000.0,4,4.0,2.0,0.0,7.0,1890.0
2,935000.0,3,3.0,1.0,0.0,7.0,1970.0
2,892000.0,3,3.0,1.0,2.0,7.0,1940.0
2,985500.0,4,4.0,1.0,5.0,7.0,1977.0
2,1070000.0,3,3.0,2.0,2.0,7.0,2012.0
2,650000.0,2,2.0,1.0,2.0,7.0,1960.0
2,750000.0,3,3.0,2.0,1.0,7.0,1980.0
2,970000.0,3,3.0,2.0,0.0,7.0,1930.0
2,1256000.0,2,2.0,1.0,3.0,7.0,1940.0
2,1120000.0,3,3.0,2.0,0.0,7.0,2012.0
2,1425000.0,3,3.0,3.0,2.0,7.0,2007.0
2,872500.0,3,3.0,1.0,2.0,7.0,1920.0
2,1455000.0,4,4.0,1.0,1.0,7.0,1920.0
2,950000.0,3,3.0,2.0,2.0,7.0,2002.0
1,1000000.0,3,3.0,1.0,0.0,2.5,1900.0
1,1050000.0,2,2.0,1.0,0.0,2.5,1890.0
1,1242000.0,2,2.0,1.0,1.0,2.5,1940.0
1,1165000.0,3,3.0,2.0,0.0,2.5,1888.0
2,872500.0,3,3.0,1.0,1.0,13.5,1950.0
2,720000.0,3,3.0,2.0,2.0,13.5,2008.0
2,510000.0,3,3.0,1.0,1.0,13.5,1960.0
3,800000.0,3,4.0,2.0,5.0,13.9,1951.0
2,1480000.0,5,5.0,3.0,4.0,13.8,1980.0
2,597500.0,2,2.0,1.0,2.0,13.8,2009.0
1,2220000.0,4,4.0,3.0,2.0,11.0,2016.0
1,1680000.0,3,3.0,3.0,1.0,9.7,2005.0
3,1005000.0,2,2.0,1.0,2.0,10.9,1950.0
1,960000.0,2,2.0,2.0,1.0,1.8,1860.0
1,1750000.0,4,4.0,2.0,2.0,10.3,1956.0
1,2710000.0,5,5.0,3.0,2.0,10.3,1930.0
1,4275000.0,4,4.0,2.0,2.0,1.5,1970.0
1,850000.0,3,3.0,2.0,2.0,8.5,1995.0
1,1940000.0,3,3.0,2.0,2.0,8.5,1912.0
1,1520000.0,3,3.0,2.0,1.0,7.7,1900.0
1,2275000.0,5,5.0,2.0,1.0,7.7,1910.0
1,1291000.0,4,4.0,2.0,2.0,9.4,1945.0
1,1100000.0,2,2.0,2.0,1.0,1.6,1990.0
1,1350000.0,2,2.0,1.0,2.0,1.6,1999.0
1,1350000.0,2,2.0,1.0,0.0,1.6,1900.0
1,1050000.0,2,2.0,1.0,1.0,1.6,2000.0
1,1326000.0,3,3.0,2.0,2.0,1.6,2006.0
1,1200000.0,2,2.0,1.0,0.0,1.6,1900.0
3,680000.0,3,3.0,2.0,1.0,13.6,2010.0
3,990000.0,4,4.0,2.0,2.0,13.6,2003.0
3,970000.0,4,4.0,2.0,3.0,13.6,2010.0
3,485000.0,3,3.0,1.0,2.0,14.5,1970.0
3,773000.0,3,3.0,2.0,2.0,14.5,1980.0
2,425000.0,1,1.0,1.0,1.0,4.2,2000.0
2,917500.0,3,3.0,1.0,1.0,4.2,1997.0
2,902500.0,3,3.0,1.0,1.0,4.2,2003.0
1,1335000.0,2,2.0,1.0,1.0,4.1,1900.0
1,1300000.0,2,2.0,1.0,0.0,4.1,1900.0
1,2250000.0,3,3.0,2.0,1.0,4.1,1890.0
2,1321000.0,3,3.0,1.0,2.0,14.6,1956.0
2,742500.0,2,2.0,1.0,1.0,14.6,2001.0
2,860000.0,3,3.0,1.0,2.0,14.6,1970.0
1,2161000.0,3,3.0,2.0,1.0,2.3,1900.0
1,1485000.0,3,3.0,1.0,1.0,2.3,1968.0
1,940000.0,2,2.0,1.0,0.0,2.3,1890.0
2,770000.0,3,3.0,1.0,1.0,14.7,1960.0
2,985100.0,3,3.0,1.0,2.0,14.7,1950.0
2,1410000.0,4,4.0,2.0,4.0,14.7,1950.0
2,1042500.0,3,3.0,1.0,4.0,14.7,1950.0
2,1100000.0,3,3.0,1.0,0.0,7.7,1900.0
1,2400000.0,3,3.0,2.0,1.0,4.6,1950.0
1,1320000.0,3,3.0,2.0,1.0,4.6,1970.0
2,670000.0,3,3.0,2.0,2.0,8.9,2001.0
2,1070000.0,3,3.0,2.0,5.0,8.9,2003.0
2,1575000.0,3,3.0,1.0,1.0,8.9,1950.0
2,720000.0,3,3.0,2.0,2.0,8.9,2001.0
2,1045000.0,3,3.0,2.0,3.0,8.9,1990.0
1,900000.0,1,1.0,1.0,1.0,5.1,1930.0
2,1060000.0,5,5.0,2.0,2.0,15.0,1960.0
1,1750000.0,3,3.0,1.0,1.0,1.9,1870.0
1,1013000.0,2,2.0,2.0,1.0,1.9,2010.0
1,1053000.0,2,2.0,1.0,0.0,1.9,1880.0
2,640000.0,3,3.0,1.0,2.0,10.4,1960.0
2,961000.0,3,3.0,1.0,2.0,10.4,1950.0
1,1535000.0,2,2.0,1.0,0.0,3.0,1900.0
3,570000.0,3,3.0,1.0,0.0,10.5,1920.0
2,900000.0,3,3.0,1.0,2.0,9.4,1960.0
1,1275000.0,3,3.0,2.0,2.0,9.7,1965.0
2,640000.0,3,3.0,2.0,1.0,23.2,2010.0
1,1221000.0,4,4.0,2.0,3.0,17.3,1925.0
1,1045000.0,3,3.0,1.0,1.0,11.4,1970.0
2,1220000.0,5,5.0,2.0,2.0,13.8,1950.0
2,840000.0,3,3.0,1.0,2.0,16.1,2000.0
1,2650000.0,3,3.0,2.0,2.0,10.5,1910.0
1,1731000.0,4,4.0,3.0,2.0,10.3,2001.0
3,465000.0,3,3.0,2.0,3.0,14.0,2010.0
3,518500.0,3,3.0,1.0,0.0,14.0,1999.0
2,573000.0,2,2.0,1.0,1.0,5.2,1970.0
3,535000.0,3,3.0,2.0,2.0,14.8,2005.0
3,630000.0,3,3.0,2.0,2.0,14.8,2007.0
1,1320000.0,3,3.0,2.0,2.0,7.7,2006.0
2,950000.0,3,3.0,3.0,2.0,17.9,2013.0
2,900000.0,2,2.0,1.0,1.0,6.7,1920.0
2,922000.0,4,4.0,2.0,2.0,6.7,1960.0
3,665000.0,4,4.0,2.0,2.0,20.6,2007.0
3,515500.0,3,3.0,1.0,4.0,20.6,1990.0
3,660000.0,3,3.0,2.0,3.0,20.6,2014.0
2,932000.0,4,4.0,2.0,2.0,23.0,1970.0
2,570000.0,2,2.0,1.0,1.0,23.0,1994.0
3,627000.0,3,3.0,1.0,1.0,24.7,1970.0
2,621000.0,2,2.0,1.0,0.0,21.8,1939.0
1,1856000.0,6,6.0,3.0,3.0,14.3,1970.0
1,2705000.0,7,7.0,2.0,4.0,16.1,2004.0
3,530500.0,3,3.0,2.0,2.0,25.9,2012.0
2,805000.0,3,3.0,2.0,0.0,18.0,1979.0
3,940000.0,4,4.0,3.0,2.0,19.6,2012.0
2,750000.0,3,3.0,1.0,1.0,7.5,2000.0
2,2200000.0,5,5.0,3.0,2.0,7.5,2016.0
1,1350000.0,2,2.0,1.0,1.0,3.6,1900.0
1,1852000.0,3,3.0,2.0,1.0,3.6,1900.0
2,1372000.0,4,4.0,1.0,2.0,15.4,1970.0
