SuburbClass,Rooms,Bathroom,Car,Distance,Latitude,Longitude,HouseAgeType_historic,HouseAgeType_modern
1,2,1.0,2.0,12.2,-37.8662,145.109,0,1
1,3,1.0,4.0,5.2,-37.77694,144.96669,1,0
3,3,1.0,1.0,8.6,-37.78893,144.84652,0,1
3,3,1.0,1.0,6.4,-37.7913,144.8879,1,0
1,3,3.0,2.0,11.2,-37.899,144.9901,0,1
3,4,1.0,2.0,9.2,-37.7893,144.8818,0,1
1,2,1.0,1.0,8.0,-37.7454,144.928,0,1
3,3,1.0,2.0,26.5,-37.78454,145.33073000000005,0,1
3,3,1.0,2.0,26.5,-37.7753,145.31266000000005,1,0
3,3,3.0,3.0,12.4,-37.7133,144.975,0,1
3,4,2.0,0.0,34.7,-38.07202,145.27369,0,1
1,3,2.0,2.0,12.4,-37.76311,145.10494,0,1
3,3,1.0,1.0,4.4,-37.7823,144.9278,1,0
1,4,2.0,3.0,11.7,-37.8552,145.1292,0,1
1,3,2.0,2.0,6.1,-37.8656,144.9851,0,1
3,5,3.0,2.0,18.0,-37.71152,144.75283000000005,0,1
3,4,3.0,4.0,8.7,-37.7799,144.8879,1,0
1,4,1.0,2.0,7.9,-37.7707,145.0467,1,0
1,3,2.0,2.0,7.4,-37.8654,145.0297,0,1
3,3,1.0,1.0,36.9,-38.12023,145.15188,0,1
1,3,2.0,2.0,6.5,-37.759,144.988,0,1
3,4,1.0,2.0,8.4,-37.74684,144.9933,1,0
3,2,1.0,1.0,7.8,-37.7516,144.9623,0,1
3,3,1.0,2.0,18.0,-37.69031,145.14557,0,1
3,3,2.0,1.0,12.3,-37.91017,145.11488,0,1
3,3,2.0,2.0,9.2,-37.7308,144.9832,0,1
1,3,1.0,2.0,11.0,-37.8695,145.084,1,0
3,3,2.0,2.0,31.7,-37.56533,144.71233,0,1
1,4,2.0,0.0,6.8,-37.86159,144.89926,1,0
1,5,3.0,2.0,8.0,-37.7548,144.9098,1,0
3,3,1.0,2.0,9.5,-37.7504,145.0335,1,0
3,2,1.0,1.0,16.1,-37.71254,145.09705,0,1
3,3,1.0,2.0,22.7,-37.98298,145.17932,1,0
1,3,1.0,2.0,2.6,-37.8185,144.9935,1,0
1,3,2.0,0.0,4.5,-37.8519,145.0055,1,0
1,2,1.0,1.0,7.9,-37.7634,145.0406,1,0
1,2,1.0,2.0,7.8,-37.7651,145.03452,0,1
1,4,2.0,1.0,6.2,-37.76261,144.93249,1,0
1,4,2.0,2.0,13.9,-37.9274,145.0654,1,0
3,2,1.0,1.0,3.4,-37.79244,144.92036000000004,0,1
1,3,2.0,2.0,10.7,-37.9124,145.0132,0,1
1,2,1.0,2.0,16.0,-37.94763,145.02716999999996,1,0
1,2,1.0,2.0,10.1,-37.89801,145.07103999999995,0,1
3,4,2.0,1.0,8.8,-37.7506,144.9847,0,1
3,3,1.0,2.0,11.2,-37.70608,144.92541,1,0
3,3,1.0,0.0,3.4,-37.78449000000001,144.93482,1,0
3,3,1.0,2.0,9.4,-37.7386,145.0387,1,0
3,3,1.0,2.0,7.0,-37.8202,144.8896,1,0
1,2,1.0,2.0,10.9,-37.82756,145.11897,1,0
3,3,2.0,2.0,17.2,-37.81059000000001,145.18975,0,1
1,3,2.0,1.0,3.5,-37.7813,144.9834,1,0
1,3,1.0,1.0,5.9,-37.7756,144.9148,1,0
3,4,1.0,2.0,17.9,-37.67626,145.0659,0,1
3,3,2.0,2.0,10.5,-37.79127,144.83713,1,0
1,3,2.0,1.0,11.8,-37.9061,145.0478,0,1
3,3,1.0,2.0,15.3,-37.67751,144.98663,0,1
3,3,1.0,0.0,7.0,-37.8194,144.8914,0,1
3,4,2.0,2.0,15.5,-37.72649000000001,144.80992,0,1
3,3,2.0,2.0,25.2,-38.00009,145.16959,0,1
1,2,1.0,1.0,11.2,-37.8263,145.0962,0,1
1,2,2.0,1.0,2.6,-37.8229,144.9931,1,0
3,3,1.0,2.0,14.5,-37.6904,144.9121,1,0
1,4,2.0,1.0,5.6,-37.8096,145.0529,1,0
3,3,2.0,1.0,11.1,-37.8382,144.8649,1,0
1,4,3.0,2.0,7.9,-37.81462,145.08776,1,0
3,4,2.0,2.0,8.4,-37.8413,144.8741,0,1
3,3,2.0,2.0,13.0,-37.7073,144.9277,0,1
3,4,2.0,2.0,11.7,-37.74514,144.87313,0,1
1,3,2.0,1.0,11.4,-37.8974,145.0539,0,1
3,4,2.0,2.0,18.4,-37.83851,144.6887,0,1
1,4,2.0,2.0,12.3,-37.90821,145.09313999999995,1,0
1,2,1.0,0.0,12.3,-37.89721,145.09792,1,0
1,3,1.0,1.0,10.1,-37.90584000000001,145.0725,1,0
1,3,2.0,2.0,5.6,-37.7993,145.0267,0,1
3,3,1.0,3.0,14.5,-37.9428,145.0296,0,1
3,3,3.0,2.0,6.6,-37.8033,144.8897,0,1
3,3,1.0,3.0,9.4,-37.746,145.0422,1,0
1,3,2.0,2.0,9.7,-37.8106,145.0848,0,1
1,2,1.0,1.0,9.7,-37.812,145.0876,1,0
3,4,2.0,1.0,7.8,-37.7503,144.9481,1,0
3,3,1.0,2.0,31.7,-37.68738,144.57415,0,1
3,4,2.0,2.0,31.2,-38.0781,145.12429,1,0
3,3,2.0,0.0,23.2,-37.82273,145.27323,0,1
3,3,1.0,1.0,7.8,-37.7406,144.9555,0,1
1,3,1.0,3.0,13.9,-37.9307,145.0531,0,1
1,2,1.0,3.0,7.8,-37.8427,145.0824,1,0
3,3,1.0,2.0,11.2,-37.70325,144.94756999999996,1,0
3,2,1.0,0.0,7.8,-37.7424,144.9576,1,0
3,3,2.0,2.0,34.1,-38.037,145.30862,0,1
1,2,1.0,1.0,8.9,-37.76689,145.05206,1,0
3,2,1.0,1.0,8.4,-37.8465,144.8714,1,0
3,3,1.0,1.0,13.3,-37.7682,144.8335,1,0
3,3,3.0,2.0,1.9,-37.8073,144.9481,1,0
1,4,2.0,2.0,23.3,-37.87695,145.2547,0,1
1,3,2.0,2.0,7.5,-37.7927,145.056,1,0
3,3,2.0,2.0,12.0,-37.71064000000001,145.01067,0,1
3,3,2.0,2.0,38.0,-38.1386,145.12142,0,1
3,2,1.0,1.0,3.4,-37.7839,144.92727,1,0
1,4,2.0,1.0,6.9,-37.761,144.9262,0,1
1,3,2.0,1.0,11.4,-37.8974,145.0622,0,1
3,3,1.0,2.0,23.0,-37.81083,145.28792,0,1
3,4,2.0,2.0,6.2,-37.84445,144.87966,1,0
3,2,1.0,1.0,11.2,-37.72048,144.91323,0,1
1,3,2.0,1.0,16.7,-37.89813,145.14652,0,1
1,3,1.0,1.0,2.1,-37.8365,144.9497,1,0
1,3,2.0,2.0,21.5,-37.99544,145.08727,1,0
3,4,2.0,2.0,10.4,-37.73435,144.8768,0,1
3,4,1.0,2.0,11.2,-37.6981,144.9989,0,1
3,4,2.0,2.0,24.8,-37.89508,145.27879,0,1
1,2,1.0,1.0,3.3,-37.8422,144.9554,1,0
1,3,1.0,0.0,4.6,-37.8448,145.0055,1,0
1,4,2.0,2.0,13.0,-37.9289,145.0481,0,1
1,3,2.0,1.0,4.6,-37.8445,145.0182,1,0
1,4,2.0,2.0,9.7,-37.8147,145.0748,0,1
3,3,1.0,1.0,11.8,-37.7711,145.0928,1,0
3,3,1.0,1.0,35.4,-38.09864,145.13128999999995,0,1
1,3,1.0,2.0,9.7,-37.7217,144.9074,1,0
3,2,2.0,1.0,11.2,-37.69705,144.94218999999995,0,1
1,3,2.0,2.0,8.2,-37.73415,144.91852,0,1
3,8,4.0,4.0,10.5,-37.7426,145.048,1,0
1,4,2.0,2.0,8.7,-37.89918,145.01679,1,0
3,3,3.0,2.0,13.3,-37.7708,144.8401,0,1
3,3,1.0,3.0,13.0,-37.6967,144.9116,1,0
1,3,3.0,1.0,9.2,-37.7949,145.1014,0,1
3,2,1.0,1.0,5.2,-37.76221,144.94055,1,0
3,3,1.0,2.0,5.9,-37.7609,144.9416,0,1
3,3,2.0,2.0,6.4,-37.80592,144.8807,1,0
1,3,1.0,1.0,8.0,-37.8681,144.8994,1,0
3,3,2.0,2.0,18.0,-37.6883,144.74225,0,1
3,3,2.0,2.0,7.8,-37.7382,144.9653,1,0
1,2,1.0,1.0,13.0,-37.8931,145.0791,1,0
1,3,1.0,1.0,11.2,-37.8275,145.1032,0,1
3,4,2.0,0.0,7.0,-37.8123,144.8888,1,0
1,3,2.0,1.0,8.0,-37.8592,144.888,1,0
3,4,3.0,2.0,13.6,-37.8805,145.105,0,1
1,3,2.0,1.0,10.1,-37.887,145.07303000000005,0,1
1,4,2.0,2.0,2.5,-37.8073,144.9952,1,0
3,3,1.0,1.0,13.5,-37.7928,144.804,0,1
1,2,1.0,0.0,3.5,-37.788,144.9791,1,0
1,3,2.0,2.0,10.1,-37.90008,145.06187,1,0
1,3,2.0,1.0,5.2,-37.7776,144.9691,0,1
3,3,2.0,3.0,20.6,-37.59715,144.89656000000005,0,1
1,2,1.0,1.0,3.8,-37.8346,144.9453,1,0
3,4,2.0,1.0,9.9,-37.7207,144.9511,1,0
3,4,1.0,2.0,9.9,-37.7346,144.9456,1,0
1,3,2.0,1.0,7.3,-37.85678,145.05555,1,0
3,4,2.0,1.0,10.8,-37.7775,144.855,0,1
3,4,2.0,2.0,7.0,-37.8139,144.8741,0,1
3,4,2.0,4.0,35.4,-38.10226,145.14459,0,1
1,2,1.0,1.0,11.8,-37.9011,145.0474,0,1
1,4,1.0,2.0,11.8,-37.9062,145.0263,0,1
3,3,1.0,1.0,23.0,-37.79486,145.28673999999995,1,0
3,3,2.0,2.0,20.6,-37.62584,144.92506,0,1
3,3,2.0,4.0,8.8,-37.7344,145.0208,1,0
3,4,2.0,2.0,10.4,-37.74103,144.88496,1,0
3,3,1.0,2.0,11.2,-37.7286,145.0059,1,0
3,3,1.0,1.0,10.5,-37.7397,145.0513,1,0
3,3,1.0,0.0,18.4,-37.86991,144.68607,0,1
3,3,1.0,1.0,13.8,-37.8616,144.8116,1,0
3,3,2.0,1.0,17.9,-37.6764,145.05085,0,1
1,3,1.0,0.0,3.3,-37.8454,144.9888,1,0
1,2,1.0,1.0,6.1,-37.8641,144.9866,1,0
3,3,1.0,4.0,17.9,-37.97161,145.07036000000005,1,0
1,4,2.0,2.0,11.2,-37.8171,145.0934,1,0
3,3,1.0,2.0,13.0,-37.6962,144.9349,1,0
3,3,1.0,1.0,9.9,-37.7153,144.9418,0,1
1,4,1.0,2.0,13.8,-37.91291,145.05996000000005,1,0
3,2,3.0,1.0,12.1,-37.7098,144.9424,1,0
3,4,2.0,1.0,27.2,-37.87959,144.60977,0,1
1,3,2.0,0.0,2.1,-37.8357,144.9531,1,0
3,4,1.0,4.0,7.8,-37.7473,144.9528,1,0
3,3,2.0,2.0,11.0,-37.86472,144.82929,0,1
1,3,3.0,2.0,3.5,-37.83981,144.9364,0,1
3,3,1.0,1.0,11.2,-37.70425,144.93164,1,0
1,2,1.0,1.0,7.2,-37.88351,144.99202,0,1
3,3,1.0,4.0,15.5,-37.71575,144.80598,0,1
3,3,1.0,2.0,8.8,-37.7318,145.0192,1,0
1,5,3.0,2.0,11.2,-37.8175,145.0987,1,0
1,2,2.0,1.0,3.8,-37.8351,144.9441,0,1
1,2,1.0,2.0,7.3,-37.79938,145.05662,1,0
3,3,2.0,2.0,12.8,-37.734,144.8593,0,1
1,4,1.0,2.0,13.9,-37.7827,145.1358,0,1
3,4,2.0,2.0,11.2,-37.7429,144.888,1,0
1,3,1.0,1.0,9.0,-37.7741,145.0506,1,0
1,3,1.0,2.0,2.6,-37.8285,145.0022,1,0
3,3,2.0,2.0,17.9,-37.95499,145.06775,1,0
3,3,1.0,0.0,8.4,-37.8415,144.8852,1,0
3,4,2.0,2.0,14.7,-37.89279000000001,144.73158,0,1
3,2,1.0,1.0,11.2,-37.70628,144.92379,0,1
1,4,1.0,1.0,9.7,-37.8099,145.0792,1,0
1,2,1.0,1.0,11.4,-37.892,145.0482,0,1
3,3,2.0,1.0,16.7,-37.91712,145.13625,0,1
3,3,1.0,2.0,9.9,-37.7253,144.938,1,0
1,2,1.0,1.0,10.7,-37.9306,145.0284,1,0
3,3,1.0,1.0,15.0,-37.7305,145.08100000000005,0,1
1,2,1.0,2.0,7.2,-37.88295,145.00083,0,1
3,3,1.0,2.0,23.2,-37.85063,145.25802,0,1
1,2,1.0,0.0,7.5,-37.8265,145.0484,1,0
3,3,1.0,1.0,8.2,-37.7914,144.8812,1,0
1,4,2.0,3.0,9.2,-37.7944,145.1028,1,0
3,3,1.0,2.0,12.8,-37.7449,144.8533,0,1
1,2,1.0,2.0,11.2,-37.8159,145.0902,0,1
1,3,2.0,1.0,7.5,-37.8302,145.0542,1,0
1,3,1.0,2.0,5.3,-37.81767,145.04041,1,0
3,4,1.0,1.0,8.4,-37.74955,145.00949,1,0
3,3,1.0,1.0,9.4,-37.7399,145.0369,1,0
3,3,1.0,2.0,5.1,-37.7977,144.90398000000005,1,0
3,4,1.0,2.0,14.6,-37.9411,145.043,1,0
3,3,2.0,5.0,13.5,-37.7173,144.8796,1,0
3,4,1.0,2.0,11.4,-37.7437,145.0633,1,0
1,3,2.0,2.0,12.1,-37.9043,145.0622,0,1
1,4,2.0,0.0,5.6,-37.8125,145.043,1,0
3,3,1.0,2.0,15.3,-37.68579,144.98878,0,1
1,4,2.0,1.0,7.9,-37.7671,145.037,1,0
3,3,2.0,1.0,7.8,-37.7461,144.9584,0,1
3,3,1.0,2.0,17.4,-37.65384,144.92272,0,1
3,4,1.0,3.0,31.7,-37.67363,144.55888000000004,0,1
3,3,1.0,1.0,25.0,-37.86205,145.25333,0,1
3,2,1.0,0.0,6.6,-37.8026,144.8882,1,0
1,3,1.0,2.0,13.1,-37.8275,145.1298,1,0
3,3,1.0,1.0,11.0,-37.87256,144.8078,0,1
3,3,1.0,2.0,10.4,-37.72752,144.88358,0,1
3,3,2.0,2.0,25.0,-37.85284,145.26942,0,1
3,2,1.0,2.0,4.2,-37.7902,144.9319,0,1
3,3,2.0,2.0,23.0,-37.78499,145.2647,0,1
1,3,1.0,1.0,4.5,-37.7729,144.9722,1,0
1,4,2.0,1.0,8.0,-37.7508,144.8937,1,0
1,3,2.0,2.0,12.1,-37.902,145.0705,1,0
1,4,2.0,2.0,4.5,-37.7601,144.9805,0,1
1,4,2.0,2.0,11.2,-37.8346,145.1059,1,0
3,4,2.0,2.0,20.6,-37.57635,144.91151000000005,0,1
1,4,2.0,1.0,6.6,-37.8668,144.9928,1,0
3,5,2.0,2.0,4.2,-37.7893,144.933,1,0
3,4,2.0,2.0,34.1,-38.00626,145.29079,0,1
1,3,2.0,2.0,4.5,-37.8476,144.9892,1,0
3,2,1.0,1.0,13.5,-37.7234,144.8792,0,1
1,3,2.0,2.0,3.3,-37.8448,144.9453,1,0
3,4,2.0,4.0,22.7,-37.97412,145.18022,0,1
3,4,2.0,2.0,12.1,-37.68155,145.04945,0,1
1,2,1.0,1.0,6.1,-37.8636,144.9749,1,0
3,3,1.0,0.0,6.6,-37.8051,144.8858,1,0
1,3,2.0,2.0,12.2,-37.8614,145.1098,0,1
3,3,2.0,2.0,20.4,-37.64297,144.88796000000005,0,1
1,3,1.0,1.0,5.9,-37.7753,144.9116,1,0
3,3,1.0,1.0,14.7,-37.9178,145.0872,1,0
3,3,1.0,1.0,12.8,-37.746,144.8651,0,1
1,2,2.0,1.0,12.1,-37.9033,145.0727,0,1
1,2,2.0,1.0,13.9,-37.9237,145.0763,0,1
1,3,2.0,1.0,3.3,-37.8425,144.9877,0,1
1,4,2.0,1.0,5.2,-37.76166,144.95065,1,0
1,2,1.0,1.0,5.9,-37.7736,144.9015,0,1
3,4,1.0,2.0,11.5,-37.7209,144.9158,1,0
1,3,1.0,1.0,4.6,-37.85277,144.98485,1,0
3,3,2.0,2.0,25.9,-37.61042,145.11932,0,1
3,2,1.0,3.0,8.4,-37.75308,145.01464,0,1
1,3,1.0,2.0,4.5,-37.7673,144.9782,1,0
3,3,2.0,2.0,8.4,-37.8334,144.8673,0,1
3,2,1.0,1.0,8.5,-37.7249,144.9474,0,1
3,3,2.0,2.0,35.2,-38.03062,145.35951,0,1
3,3,2.0,2.0,23.2,-37.82809,145.29287,0,1
3,2,1.0,1.0,8.6,-37.78341,144.85574,1,0
1,3,1.0,1.0,6.5,-37.7574,144.9854,1,0
3,2,2.0,1.0,8.8,-37.7481,145.0017,1,0
1,4,3.0,2.0,27.0,-38.06189000000001,145.11766,0,1
1,4,2.0,2.0,13.8,-37.7573,145.0994,0,1
3,3,2.0,2.0,13.5,-37.7218,144.8837,0,1
1,3,2.0,2.0,7.5,-37.8255,145.0481,0,1
3,2,1.0,2.0,27.0,-38.04602,145.1191,0,1
3,3,2.0,1.0,11.2,-37.7132,145.0075,0,1
3,2,1.0,3.0,8.8,-37.74,144.9821,1,0
3,2,1.0,1.0,11.2,-37.7104,145.0076,0,1
1,3,2.0,1.0,5.3,-37.7813,144.9371,1,0
1,3,1.0,2.0,8.9,-37.76093,145.056,1,0
3,2,1.0,1.0,11.2,-37.721,145.016,1,0
3,4,2.0,2.0,5.9,-37.7606,144.9499,0,1
1,4,2.0,1.0,7.9,-37.7565,145.0506,1,0
1,2,1.0,1.0,6.3,-37.8542,145.01506,1,0
3,3,2.0,2.0,8.9,-37.857,144.8846,0,1
1,3,2.0,2.0,12.3,-37.89829,145.08141,0,1
1,2,1.0,1.0,2.6,-37.8215,145.0054,1,0
3,3,2.0,1.0,13.6,-37.8824,145.1042,0,1
3,4,2.0,2.0,11.8,-37.7657,145.0957,1,0
3,2,1.0,4.0,11.2,-37.69994000000001,144.93489,0,1
3,3,1.0,1.0,12.0,-37.7197,144.99295,0,1
1,3,2.0,0.0,3.5,-37.836,144.93701,1,0
3,3,2.0,1.0,7.8,-37.7517,144.963,0,1
3,3,2.0,2.0,6.7,-37.72361,144.9837,1,0
3,2,1.0,1.0,6.3,-37.81133,144.89553,0,1
1,3,1.0,4.0,9.2,-37.7951,145.0696,1,0
1,2,1.0,1.0,12.2,-37.8711,145.1017,0,1
1,4,1.0,0.0,2.6,-37.8185,145.0061,1,0
1,3,2.0,2.0,9.2,-37.8639,145.0641,0,1
3,4,2.0,2.0,18.0,-37.70477,145.16552,0,1
3,3,1.0,2.0,9.2,-37.7844,144.8665,1,0
1,2,1.0,1.0,7.9,-37.7568,145.0355,1,0
3,4,2.0,2.0,12.5,-37.7141,144.8995,0,1
1,2,1.0,1.0,9.7,-37.8122,145.0879,1,0
3,3,2.0,2.0,20.6,-37.59735,144.91118,0,1
3,3,2.0,2.0,16.5,-37.67823,144.90001999999996,0,1
1,2,2.0,2.0,2.4,-37.81443,144.99079,1,0
3,3,2.0,2.0,8.7,-37.768,144.8894,0,1
3,3,2.0,2.0,13.8,-37.7314,145.0941,1,0
1,5,2.0,2.0,11.2,-37.9264,145.0044,1,0
1,2,1.0,1.0,7.8,-37.8459,145.088,0,1
3,4,3.0,4.0,11.7,-37.73492,144.87231,0,1
1,2,1.0,1.0,7.2,-37.88349,144.98699,0,1
3,4,2.0,3.0,12.9,-37.68247,144.88446000000005,0,1
3,5,3.0,2.0,15.4,-37.81113,145.17681000000005,0,1
1,2,1.0,1.0,7.8,-37.8438,145.066,0,1
3,3,1.0,2.0,17.2,-37.8135,145.19972,0,1
1,2,1.0,1.0,7.7,-37.8802,144.9942,1,0
3,3,1.0,2.0,16.3,-37.6708,145.01353,1,0
1,2,1.0,2.0,13.8,-37.93574,145.06169,1,0
1,3,2.0,1.0,8.0,-37.7417,144.8961,1,0
3,3,2.0,2.0,18.4,-37.85037,144.66179,0,1
3,5,3.0,4.0,7.0,-37.8146,144.8692,1,0
1,5,2.0,2.0,10.7,-37.9084,145.0221,1,0
1,2,1.0,1.0,9.3,-37.8995,145.0241,1,0
3,4,1.0,1.0,7.8,-37.7369,144.9637,1,0
1,3,2.0,2.0,13.9,-37.9168,145.069,0,1
3,3,2.0,2.0,16.1,-37.68569,145.10902,0,1
3,4,2.0,2.0,20.6,-37.58905,144.93658,0,1
3,3,2.0,2.0,18.4,-37.87447,144.66771,0,1
1,4,2.0,1.0,10.1,-37.89465,145.06984,1,0
1,3,1.0,2.0,16.0,-37.94775,145.02379,0,1
1,3,2.0,1.0,13.0,-37.9279,145.031,1,0
3,2,1.0,1.0,12.0,-37.71045,145.0018,0,1
3,3,1.0,1.0,14.9,-37.7135,145.0783,1,0
1,5,3.0,2.0,10.7,-37.9057,145.0101,0,1
1,3,1.0,2.0,13.1,-37.8262,145.1301,1,0
1,3,2.0,4.0,7.3,-37.79017,145.06381000000005,1,0
1,2,1.0,2.0,3.5,-37.7737,144.9822,1,0
3,3,2.0,2.0,7.0,-37.8175,144.8964,0,1
1,4,2.0,2.0,14.3,-37.7738,145.16711999999995,0,1
1,3,2.0,1.0,2.6,-37.82,144.9987,1,0
1,4,3.0,2.0,9.2,-37.8628,145.0436,1,0
3,3,2.0,2.0,3.4,-37.79496,144.92659,1,0
3,3,1.0,1.0,5.1,-37.80828,144.8856,1,0
1,2,1.0,1.0,13.9,-37.91,145.0842,0,1
1,3,1.0,3.0,4.1,-37.8474,144.9582,1,0
3,4,2.0,4.0,13.1,-37.71112,144.97357,1,0
3,4,2.0,2.0,13.0,-37.7005,144.9258,1,0
1,5,2.0,0.0,5.5,-37.7751,145.0099,1,0
3,3,1.0,2.0,11.1,-37.8258,144.8523,1,0
1,2,1.0,1.0,6.4,-37.7791,145.0306,1,0
3,3,1.0,2.0,9.5,-37.7506,145.043,1,0
3,3,2.0,1.0,8.4,-37.8416,144.8651,0,1
1,4,2.0,2.0,10.7,-37.9187,145.007,1,0
3,3,2.0,2.0,6.4,-37.79105,144.87913999999995,1,0
3,2,1.0,2.0,8.9,-37.75343,145.06328,0,1
3,3,1.0,2.0,10.5,-37.79703,144.81228000000004,0,1
3,3,2.0,2.0,20.5,-37.6366,145.07226,0,1
1,2,1.0,2.0,12.2,-37.8694,145.0944,1,0
3,4,2.0,3.0,27.1,-37.76032,145.30299,0,1
3,2,1.0,0.0,21.8,-37.67629,145.15589,1,0
1,3,2.0,2.0,5.3,-37.82834,145.03937,0,1
1,4,2.0,2.0,9.2,-37.7835,145.0883,0,1
1,4,3.0,1.0,3.3,-37.8467,144.9475,1,0
1,3,2.0,1.0,3.6,-37.78714,144.97966,1,0
1,3,1.0,2.0,8.9,-37.75825,145.05438,1,0
3,3,2.0,2.0,14.5,-37.9431,145.0267,1,0
3,2,1.0,1.0,10.6,-37.7489,145.07,0,1
3,5,4.0,5.0,20.4,-37.65039,144.89948,0,1
1,4,3.0,2.0,14.3,-37.79561,145.16268,0,1
1,2,1.0,0.0,3.5,-37.83661,144.93358999999995,1,0
1,3,2.0,2.0,13.0,-37.9311,145.0428,1,0
1,3,2.0,1.0,2.1,-37.8363,144.9509,1,0
3,3,1.0,0.0,7.8,-37.7391,144.9812,1,0
1,3,1.0,1.0,5.8,-37.7737,145.018,1,0
1,3,1.0,0.0,2.5,-37.8025,144.9939,1,0
1,3,1.0,3.0,10.5,-37.91155,145.00656999999995,0,1
3,2,1.0,1.0,8.5,-37.72773,144.92628,0,1
3,3,1.0,2.0,13.8,-37.8693,144.8375,1,0
3,3,2.0,2.0,11.2,-37.70072,144.91662,1,0
1,2,1.0,1.0,11.4,-37.9332,145.03794,0,1
3,4,1.0,2.0,25.2,-37.9865,145.16767,0,1
1,4,3.0,2.0,17.3,-37.97359,145.01883999999995,1,0
1,4,3.0,3.0,9.8,-37.8988,145.0098,0,1
1,2,2.0,1.0,3.8,-37.8416,144.9381,0,1
1,3,2.0,2.0,27.0,-38.06866,145.12677,1,0
1,2,2.0,1.0,5.2,-37.7744,144.9498,0,1
3,3,1.0,0.0,4.2,-37.7923,144.9332,1,0
1,4,2.0,2.0,15.2,-37.95893,145.0128,1,0
3,2,1.0,0.0,6.4,-37.7961,144.89,1,0
1,3,1.0,1.0,5.2,-37.75877,144.97316,1,0
3,4,1.0,1.0,13.8,-37.7297,145.0946,1,0
1,3,2.0,1.0,10.4,-37.8904,145.0387,1,0
1,3,1.0,0.0,7.2,-37.88783,145.01324,1,0
3,3,2.0,2.0,18.4,-37.86713,144.71086,0,1
3,3,1.0,2.0,8.4,-37.8414,144.8707,1,0
3,4,2.0,2.0,14.7,-37.86887,145.22116,0,1
3,3,2.0,1.0,22.2,-37.98217,145.14061,0,1
3,2,2.0,1.0,13.8,-37.8687,144.8268,0,1
1,3,1.0,2.0,5.1,-37.856,144.9891,1,0
1,4,2.0,2.0,8.5,-37.8855,145.001,0,1
1,3,1.0,1.0,5.5,-37.771,144.9974,0,1
3,3,2.0,2.0,6.2,-37.83137,144.86731,0,1
1,3,2.0,1.0,4.5,-37.8517,145.0056,1,0
1,3,2.0,2.0,5.6,-37.796,145.0324,0,1
1,3,2.0,1.0,12.4,-37.75965,145.09937,0,1
3,3,1.0,1.0,11.2,-37.7258,145.0129,1,0
3,4,2.0,2.0,14.6,-37.9395,145.0477,0,1
1,4,2.0,1.0,7.8,-37.8269,145.0661,1,0
1,3,2.0,2.0,13.7,-37.933,144.9975,0,1
1,2,1.0,1.0,3.8,-37.8395,144.9462,1,0
1,4,2.0,2.0,14.0,-37.91,145.096,1,0
1,2,1.0,1.0,9.3,-37.8928,145.0149,1,0
3,4,1.0,2.0,21.3,-37.81656,145.24247,0,1
3,4,3.0,2.0,8.4,-37.841,144.8874,0,1
3,3,2.0,2.0,20.0,-37.97889,145.0745,0,1
3,3,1.0,2.0,12.1,-37.711,144.9478,1,0
3,3,2.0,2.0,15.0,-37.7367,144.8246,0,1
3,2,1.0,0.0,10.5,-37.79595,144.83206,1,0
3,3,2.0,1.0,14.7,-37.89423,144.64131,0,1
1,2,1.0,1.0,13.9,-37.9099,145.0726,1,0
3,3,1.0,0.0,4.2,-37.7923,144.9324,1,0
1,2,1.0,1.0,5.5,-37.7638,144.9933,1,0
1,4,2.0,2.0,7.7,-37.8822,144.9913,1,0
3,4,2.0,2.0,12.0,-37.70952,145.033,0,1
3,3,1.0,0.0,34.9,-38.09798,145.18737,0,1
1,3,2.0,3.0,8.1,-37.8694,145.0296,0,1
3,4,2.0,2.0,27.2,-37.87047000000001,144.59864,0,1
3,4,2.0,2.0,6.7,-37.73572,144.97256000000004,0,1
3,3,2.0,4.0,8.5,-37.73072,144.94829,1,0
1,3,1.0,1.0,13.9,-37.9087,145.0537,0,1
3,3,1.0,1.0,12.0,-37.70985,145.02073,0,1
3,1,1.0,1.0,6.4,-37.7903,144.8899,0,1
1,4,2.0,2.0,8.4,-37.83057,145.08482,0,1
3,3,1.0,4.0,9.2,-37.7323,144.9833,1,0
1,4,1.0,1.0,5.9,-37.7766,144.9143,1,0
1,4,2.0,1.0,13.7,-37.9315,145.0109,1,0
1,4,3.0,2.0,5.6,-37.8007,145.0374,0,1
3,2,1.0,1.0,6.7,-37.73883,144.95321,1,0
3,2,1.0,2.0,11.2,-37.70691,144.90934,0,1
1,3,1.0,0.0,5.2,-37.7661,144.9691,1,0
1,3,2.0,2.0,13.8,-37.91783,145.0816,0,1
3,4,1.0,1.0,12.4,-37.7126,145.03,0,1
3,3,2.0,2.0,10.5,-37.7358,145.0546,1,0
1,3,1.0,2.0,14.0,-37.8968,145.0983,1,0
1,2,1.0,2.0,7.5,-37.8322,145.0486,1,0
1,4,2.0,3.0,16.7,-37.92024,145.18049,0,1
1,3,2.0,1.0,8.0,-37.7499,144.8927,0,1
3,4,2.0,2.0,14.7,-37.91859,144.64143,0,1
1,2,1.0,2.0,5.5,-37.774,145.0081,1,0
1,2,1.0,0.0,2.6,-37.8209,145.0052,1,0
1,4,2.0,2.0,9.2,-37.7917,145.0868,1,0
3,3,1.0,2.0,11.4,-37.7367,145.0797,0,1
